index,i_h2_inj_kg_thm,i_pul_coal_inj_kg_thm,i_nat_gas_inj_kg_thm,i_nat_gas_t_k,i_o2_vol_perce,i_hot_blast_temp_k,i_ore_moisture_weight_perce,i_ore_weight_kg,o_tuyere_exit_velo_m_s,o_raceway_flame_temp_k,o_raceway_coal_burn_perce,o_raceway_volume_m,o_shaft_co_utiliz,o_shaft_h2_utiliz,o_shaft_top_gas_temp_c,o_shaft_press_drop_pa,o_shaft_coke_rate_kg_thm,o_shaft_cohesive_zone_tip_height_m,o_shaft_co_v_perc,o_shaft_co2_v_perc,o_shaft_h2_v_perce,o_shaft_n2_v_perc
229,0,1,0,0.6,0.7,0.983041751,1,0.863752891,129.84276,2142.002,82.22164106,0.2167488,41.88769,42.13978,150.1703,149828.8,-110.8066,31.88024,0.2495329,0.1798648,0.04472743,0.5258749
230,0,1,0,0.6,0.8,0.983041751,1,0.876420494,129.2476,2269.609,83.82781837,0.2167488,44.77568,44.29543,122.7954,153923.5,-88.319,31.88024,0.2520986,0.2044006,0.041774616,0.5017261
231,0,1,0,0.6,0.9,0.983041751,1,0.889088097,128.71654,2396.361,85.7992086,0.2167488,46.25724,44.04319,102.3625,162034.8,-66.2969,31.88024,0.2597034,0.2235308,0.039299741,0.477466
232,0,1,0,0.6,1,0.983041751,1,0.9017557,128.19148,2525.533,88.38376011,0.2167488,44.65456,44.34383,78.4413,169498.1,-35.749,31.80024,0.2838188,0.2289945,0.037643667,0.4495431
233,0,0,0.1895,0.6,0.7,0.983041751,0.333333333,0.623735147,133.4865,2202.8,100,0.1965359,47.8307,42.90304,173.3774,105387.14,-0.6993,31.87963,0.2145521,0.196709,0.043951858,0.544787
234,0,0,0.1895,0.6,0.8,0.983041751,0.333333333,0.63640275,133.09,2347.552,100,0.1965359,49.40508,44.36575,152.0508,114233.1,18.0645,31.87963,0.2248836,0.219595,0.040926885,0.5145944
235,0,0,0.1895,0.6,0.9,0.983041751,0.333333333,0.649070353,132.772,2480.184,100,0.1965359,50.22665,44.75118,143.4156,119598.9,35.736,31.87963,0.236902,0.2390595,0.038648013,0.4853905
236,0,0,0.1895,0.6,1,0.983041751,0.333333333,0.661737957,132.331,2610.417,100,0.1965359,47.40664,45.36649,129.4039,141777.6,58.96045,31.87963,0.2661638,0.239915,0.036836144,0.4570851
237,0,0,0.35,0.6,0.7,0.983041751,0.333333333,0.676050126,135.0968,2049.839,100,0.1965359,46.6469,41.62175,183.381,118676.9,-38.6877,31.83963,0.211496,0.1849121,0.071363166,0.5322288
238,0,0,0.35,0.6,0.8,0.983041751,0.333333333,0.688717729,134.9289,2182.966,100,0.1965359,48.94289,43.01291,164.385,113954.2,-26.44385,31.87963,0.216043,0.2070968,0.066678546,0.5101817
239,0,0,0.35,0.6,0.9,0.983041751,0.333333333,0.701385332,134.7298,2303.987,100,0.1965359,50.14422,45.06662,147.7355,130078.9,-5.9964,31.87963,0.2272228,0.2285373,0.061464682,0.4827753
240,0,0,0.35,0.6,1,0.983041751,0.333333333,0.714052935,134.5374,2424.138,100,0.1965359,47.03996,43.22495,128.9374,142120.9,27.60355,31.75963,0.2599655,0.2309056,0.05990934,0.4492195
241,0,0,0.45,0.6,0.7,0.983041751,0.333333333,0.708645128,137.0166,1965.753,100,0.1965359,45.66404,40.33693,193.9291,126399.2,-62.17425,31.75963,0.210205,0.1766567,0.088445656,0.5246925
242,0,0,0.45,0.6,0.8,0.983041751,0.333333333,0.721312731,137.0777,2090.245,100,0.1965359,48.18777,41.79545,176.0735,125199.7,-43.64985,31.83963,0.2157654,0.2006718,0.083538271,0.5000245
243,0,0,0.45,0.6,0.9,0.983041751,0.333333333,0.733980334,137.5515,2207.276,100,0.1965359,47.94515,42.94185,165.1414,131103.4,-21.6521,31.87963,0.2325839,0.2142216,0.078071676,0.4751228
244,0,0,0.45,0.6,1,0.983041751,0.333333333,0.746647937,137.0987,2322.371,100,0.1965359,48.77756,44.30207,142.1906,149416.4,-1.94775,31.83963,0.2444699,0.2328012,0.072371624,0.4503573
245,0,0,0.6,0.6,0.7,0.983041751,0.333333333,0.757537631,141.38176,1860.708,100,0.1965359,43.69103,38.48106,210.2913,167281.9,-87.36905,28.96227,0.213129,0.1653703,0.1143138,0.5071869
246,0,0,0.6,0.6,0.8,0.983041751,0.333333333,0.770205234,141.70135,1965.304,100,0.1965359,46.6408,39.91885,187.6606,133833.2,-74.6136,31.75963,0.214696,0.1876639,0.1086428,0.4889974
247,0,0,0.6,0.6,0.9,0.983041751,0.333333333,0.782872838,141.9551,2072.104,100,0.1965359,48.69949,41.5271,171.0016,132511.9,-57.14705,31.75963,0.2205107,0.2093304,0.1017609,0.468398
248,0,0,0.6,0.6,1,0.983041751,0.333333333,0.795540441,142.4639,2178.408,100,0.1965359,47.29012,42.79736,171.7408,153996.3,-30.21335,31.83963,0.2433466,0.2183251,0.094348751,0.4439795
249,0,0,0.75,0.6,0.7,0.983041751,0.333333333,0.806430135,146.52216,1798.834,100,0.1965359,41.85242,37.20638,230.6552,171167.1,-115.01775,25.28639,0.214299,0.1542443,0.1381173,0.4933395
250,0,0,0.75,0.6,0.8,0.983041751,0.333333333,0.819097738,148.30594,1873.106,100,0.1965359,45.6732,38.94188,204.4271,158356.2,-97.53025,25.79405,0.2152821,0.1809903,0.1284954,0.4752322
251,0,0,0.75,0.6,0.9,0.983041751,0.333333333,0.831765341,148.78257,1957.098,100,0.1965359,48.34636,40.65566,185.9483,150368.2,-79,30.95982,0.218226,0.2042535,0.1211465,0.456374
252,0,0,0.75,0.6,1,0.983041751,0.333333333,0.844432944,149.7471,2047.591,100,0.1965359,49.55922,42.23888,173.3753,148619.2,-61.16375,31.68023,0.226508,0.2225492,0.1131206,0.4378222
253,0,0,0.1895,0.8,0.7,0.983041751,0.333333333,0.623735147,133.5776,2207.575,100,0.1965359,48.71714,43.36475,165.1826,101342.73,-6.66385,31.83963,0.210825,0.2002773,0.043612551,0.5452852
254,0,0,0.1895,1,0.7,0.983041751,0.333333333,0.623735147,133.9054,2214.316,100,0.1965359,48.54292,43.25411,160.5812,112616.95,-6.2672,31.83963,0.2136366,0.2015377,0.043465566,0.5413601
255,0,0,0.1895,0.8,0.9,0.983041751,0.333333333,0.649070353,132.986,2484.705,100,0.1965359,50.94202,45.15617,138.5673,118460.4,30.9653,31.87963,0.2338448,0.2428255,0.038334068,0.4849957
256,0,0,0.1895,1,0.9,0.983041751,0.333333333,0.649070353,133.1415,2490.876,100,0.1965359,51.33496,45.28786,132.6666,117102.7,27.7661,31.87963,0.2324721,0.2452263,0.038181819,0.4841198
257,0,0,0.1895,0.6,0.7,0.983041751,0.444444444,0.623735147,133.4865,2202.8,100,0.1965359,47.59132,42.91263,160.4968,108524.48,0.44175,31.87963,0.2159611,0.1961101,0.043974806,0.543954
258,0,0,0.1895,0.6,0.8,0.983041751,0.444444444,0.63640275,133.09,2347.552,100,0.1965359,49.37286,44.55242,137.3956,112098.36,17.9619,31.83963,0.2250065,0.219432,0.040794805,0.5147667
259,0,0,0.1895,0.6,0.9,0.983041751,0.444444444,0.649070353,132.772,2480.184,100,0.1965359,50.23329,44.89198,127.6817,119007.6,36.02385,31.87963,0.2370082,0.2392301,0.038554702,0.485207
260,0,0,0.1895,0.6,1,0.983041751,0.444444444,0.661737957,132.331,2610.417,100,0.1965359,46.66479,45.04739,114.6097,138017.1,60.87495,31.87963,0.2702487,0.2364498,0.03704102,0.4562605
261,0,0,0.35,0.6,0.7,0.983041751,0.444444444,0.676050126,135.0968,2049.839,100,0.1965359,46.56063,41.53189,166.9409,112621.48,-44.20145,31.83963,0.2096857,0.1826949,0.071569659,0.5360497
262,0,0,0.35,0.6,0.8,0.983041751,0.444444444,0.688717729,134.9289,2182.966,100,0.1965359,48.67008,42.96621,151.5901,116349.3,-23.22855,31.87963,0.2181161,0.2068137,0.066986933,0.5080833
263,0,0,0.35,0.6,0.9,0.983041751,0.444444444,0.701385332,134.7298,2303.987,100,0.1965359,49.63998,44.92243,135.7603,128682.5,-4.01795,31.83963,0.2298873,0.2266004,0.061700594,0.4818117
264,0,0,0.35,0.6,1,0.983041751,0.444444444,0.714052935,134.5374,2424.138,100,0.1965359,46.05823,42.86874,113.2868,142360,30.19855,31.75963,0.2653657,0.2265828,0.060158096,0.4478934
265,0,0,0.45,0.6,0.7,0.983041751,0.444444444,0.708645128,137.0166,1965.753,100,0.1965359,45.77413,40.36182,182.2781,129213.7,-60.6284,31.75963,0.2103863,0.1775951,0.088424236,0.5235944
266,0,0,0.45,0.6,0.8,0.983041751,0.444444444,0.721312731,137.0777,2090.245,100,0.1965359,48.07669,41.7481,160.8499,128726.7,-44.36225,31.83963,0.2159375,0.1999403,0.083193056,0.5009291
267,0,0,0.45,0.6,0.9,0.983041751,0.444444444,0.733980334,137.5515,2207.276,100,0.1965359,49.37043,43.3499,144.3477,127786.4,-25.1737,31.87963,0.225685,0.2200723,0.077676594,0.4765661
268,0,0,0.45,0.6,1,0.983041751,0.444444444,0.746647937,137.0987,2322.371,100,0.1965359,47.40926,43.87307,139.4571,146957.1,1.75095,31.87963,0.2514088,0.2266388,0.072994947,0.4489574
269,0,0,0.6,0.6,0.7,0.983041751,0.444444444,0.757537631,141.38176,1860.708,100,0.1965359,43.85944,38.6386,196.4106,144070.8,-88.46655,27.56384,0.2126495,0.166131,0.1133065,0.507913
270,0,0,0.6,0.6,0.8,0.983041751,0.444444444,0.770205234,141.70135,1965.304,100,0.1965359,46.93355,40.0452,174.2383,135887,-76.9651,31.75963,0.212758,0.1881695,0.1086497,0.4904228
271,0,0,0.6,0.6,0.9,0.983041751,0.444444444,0.782872838,141.9551,2072.104,100,0.1965359,47.72301,41.91299,163.4633,136196.9,-58.21945,31.83963,0.2243139,0.2047733,0.1009362,0.4699765
272,0,0,0.6,0.6,1,0.983041751,0.444444444,0.795540441,142.4639,2178.408,100,0.1965359,46.92577,42.4133,154.9979,150272.7,-27.4945,31.83963,0.2455724,0.2171237,0.094892338,0.4424116
273,0,0,0.75,0.6,0.7,0.983041751,0.444444444,0.806430135,146.52216,1798.834,100,0.1965359,42.502,37.39936,215.5952,187556,-117.80215,26.44509,0.211088,0.1560344,0.1377408,0.4951369
274,0,0,0.75,0.6,0.8,0.983041751,0.444444444,0.819097738,148.30594,1873.106,100,0.1965359,45.86659,39.00004,190.61,165392,-97.8622,25.87414,0.2144461,0.1816976,0.1284409,0.4754154
275,0,0,0.75,0.6,0.9,0.983041751,0.444444444,0.831765341,148.78257,1957.098,100,0.1965359,48.56323,40.74616,172.2361,136007.8,-80.21215,30.87973,0.2170954,0.2049673,0.1209522,0.4569851
276,0,0,0.75,0.6,1,0.983041751,0.444444444,0.844432944,149.7471,2047.591,100,0.1965359,49.5255,42.15204,157.3875,148204.8,-62.358,31.72024,0.2260802,0.2218295,0.1139434,0.4381469
277,0,0,0.1895,0.8,0.7,0.983041751,0.444444444,0.623735147,133.5776,2207.575,100,0.1965359,48.57388,43.50829,152.4761,102819.17,-5.85305,31.83963,0.2117831,0.200037,0.043575905,0.5446039
278,0,0,0.1895,1,0.7,0.983041751,0.444444444,0.623735147,133.9054,2214.316,100,0.1965359,49.12693,43.76523,146.4634,103612.11,-7.99615,31.83963,0.2107635,0.2035293,0.043312024,0.5423952
279,0,0,0.1895,0.8,0.9,0.983041751,0.444444444,0.649070353,132.986,2484.705,100,0.1965359,50.66799,45.18464,122.886,116904,31.2639,31.87963,0.2351441,0.2415121,0.038358547,0.4849853
280,0,0,0.1895,1,0.9,0.983041751,0.444444444,0.649070353,133.1415,2490.876,100,0.1965359,51.21265,45.52184,117.1473,115917.5,27.9274,31.83963,0.233107,0.2446951,0.038093764,0.4841041
281,0,0,0.1895,0.6,0.7,0.983041751,0.555555556,0.623735147,133.4865,2202.8,100,0.1965359,47.32888,42.9766,145.3482,105973.23,-1.0077,31.87963,0.2162314,0.1942999,0.044005074,0.5454636
282,0,0,0.1895,0.6,0.8,0.983041751,0.555555556,0.63640275,133.09,2347.552,100,0.1965359,49.9655,44.89367,123.8566,109130.89,15.94665,31.83963,0.2219322,0.221626,0.040516272,0.5159256
283,0,0,0.1895,0.6,0.9,0.983041751,0.555555556,0.649070353,132.772,2480.184,100,0.1965359,50.12354,45.19018,114.0525,117334.3,35.35225,31.87963,0.2374721,0.2386484,0.038322479,0.485557
284,0,0,0.1895,0.6,1,0.983041751,0.555555556,0.661737957,132.331,2610.417,100,0.1965359,45.93349,44.15872,100.1223,133204.4,62.93795,31.83963,0.2744003,0.2331234,0.037160113,0.4553162
285,0,0,0.35,0.6,0.7,0.983041751,0.555555556,0.676050126,135.0968,2049.839,100,0.1965359,46.94704,41.82677,157.2347,108871.39,-39.56995,31.75963,0.2101853,0.1859949,0.071248986,0.5325708
286,0,0,0.35,0.6,0.8,0.983041751,0.555555556,0.688717729,134.9289,2182.966,100,0.1965359,48.7934,43.11295,136.887,112509.7,-25.81815,31.83963,0.2168481,0.2066287,0.066724695,0.5097985
287,0,0,0.35,0.6,0.9,0.983041751,0.555555556,0.701385332,134.7298,2303.987,100,0.1965359,49.31311,44.10923,119.398,125175.5,-2.0804,31.83963,0.2317106,0.2254305,0.062389739,0.4804691
288,0,0,0.35,0.6,1,0.983041751,0.555555556,0.714052935,134.5374,2424.138,100,0.1965359,46.75319,43.33192,99.2197,138844.8,27.6824,31.75963,0.2614931,0.2296031,0.059659004,0.4492448
289,0,0,0.45,0.6,0.7,0.983041751,0.555555556,0.708645128,137.0166,1965.753,100,0.1965359,45.45046,40.2396,168.8297,127088.8,-60.03295,31.75963,0.2117262,0.1764094,0.088597395,0.523267
290,0,0,0.45,0.6,0.8,0.983041751,0.555555556,0.721312731,137.0777,2090.245,100,0.1965359,48.02993,41.86072,148.6423,116880.5,-42.4615,31.83963,0.2168831,0.20044,0.08336594,0.4993109
291,0,0,0.45,0.6,0.9,0.983041751,0.555555556,0.733980334,137.5515,2207.276,100,0.1965359,49.32074,43.28522,130.2318,126053.3,-25.3454,31.83963,0.2258832,0.2198281,0.077725142,0.4765635
292,0,0,0.45,0.6,1,0.983041751,0.555555556,0.746647937,137.0987,2322.371,100,0.1965359,49.03107,44.92442,115.0601,147700.5,-3.485,31.83963,0.2430309,0.2337908,0.071752265,0.451426
293,0,0,0.6,0.6,0.7,0.983041751,0.555555556,0.757537631,141.38176,1860.708,100,0.1965359,43.7259,38.533,184.4434,154261.7,-87.7282,28.4828,0.2129999,0.1655044,0.1140918,0.5074039
294,0,0,0.6,0.6,0.8,0.983041751,0.555555556,0.770205234,141.70135,1965.304,100,0.1965359,46.61985,39.92029,161.9323,136308.3,-74.8768,31.75963,0.2146208,0.1874402,0.1087346,0.4892044
295,0,0,0.6,0.6,0.9,0.983041751,0.555555556,0.782872838,141.9551,2072.104,100,0.1965359,48.87827,41.85928,144.3266,130336,-53.9533,31.75963,0.2212515,0.211542,0.1002711,0.4669354
296,0,0,0.6,0.6,1,0.983041751,0.555555556,0.795540441,142.4639,2178.408,100,0.1965359,48.40301,43.91626,139.3073,154179.9,-34.6829,31.83963,0.237902,0.2231753,0.092641376,0.4462814
297,0,0,0.75,0.6,0.7,0.983041751,0.555555556,0.806430135,146.52216,1798.834,100,0.1965359,41.80904,37.13615,203.1957,176156.3,-115.6181,25.88572,0.2141609,0.1538703,0.1384266,0.4935421
298,0,0,0.75,0.6,0.8,0.983041751,0.555555556,0.819097738,148.30594,1873.106,100,0.1965359,46.01584,39.26318,176.1815,163001.8,-96.434,25.43364,0.2140768,0.1824781,0.1283735,0.4750716
299,0,0,0.75,0.6,0.9,0.983041751,0.555555556,0.831765341,148.78257,1957.098,100,0.1965359,47.9691,40.21855,154.8928,137024.3,-83.94195,31.32023,0.2173361,0.2003698,0.124126,0.458168
300,0,0,0.75,0.6,1,0.983041751,0.555555556,0.844432944,149.7471,2047.591,100,0.1965359,49.81991,43.20094,141.1107,151047,-66.4764,31.72024,0.2242993,0.2226894,0.1119465,0.4410648
301,0,0,0.1895,0.8,0.7,0.983041751,0.555555556,0.623735147,133.5776,2207.575,100,0.1965359,48.42242,43.54667,138.111,108062.42,-5.41875,31.83963,0.2125237,0.199523,0.043485489,0.5444679
302,0,0,0.1895,1,0.7,0.983041751,0.555555556,0.623735147,133.9054,2214.316,100,0.1965359,49.18769,43.82926,131.31,100176.67,-10.89975,31.83963,0.2092908,0.2025991,0.043265812,0.5448443
303,0,0,0.1895,0.8,0.9,0.983041751,0.555555556,0.649070353,132.986,2484.705,100,0.1965359,50.47887,45.06091,107.9366,117643.5,32.35785,31.83963,0.2363807,0.2409523,0.038156118,0.4845109
304,0,0,0.1895,1,0.9,0.983041751,0.555555556,0.649070353,133.1415,2490.876,100,0.1965359,50.77011,44.87721,102.4459,116255.9,29.34025,31.83963,0.2355584,0.2429281,0.038013905,0.4834996
305,0,0,0.1895,0.6,0.7,0.983041751,0.666666667,0.623735147,133.4865,2202.8,100,0.1965359,47.78919,43.24489,133.2729,109132.7,0.2703,31.87963,0.2151974,0.1969728,0.043755975,0.5440739
306,0,0,0.1895,0.6,0.8,0.983041751,0.666666667,0.63640275,133.09,2347.552,100,0.1965359,49.19041,44.80597,109.0542,111060.17,18.585,31.83963,0.226046,0.2188424,0.040632475,0.5144791
307,0,0,0.1895,0.6,0.9,0.983041751,0.666666667,0.649070353,132.772,2480.184,100,0.1965359,49.80384,44.49938,98.5815,115852.3,36.7172,31.83963,0.2392729,0.2374028,0.038165752,0.4851586
308,0,0,0.1895,0.6,1,0.983041751,0.666666667,0.661737957,132.331,2610.417,100,0.1965359,47.13588,45.85525,82.5692,133512.6,57.99895,31.79963,0.2677299,0.2387192,0.035853289,0.4576976
309,0,0,0.35,0.6,0.7,0.983041751,0.666666667,0.676050126,135.0968,2049.839,100,0.1965359,46.81481,41.90273,143.6339,118689.4,-39.1378,31.75963,0.2107288,0.1854883,0.071262337,0.5325205
310,0,0,0.35,0.6,0.8,0.983041751,0.666666667,0.688717729,134.9289,2182.966,100,0.1965359,48.50629,42.98878,124.8122,113866.2,-22.24,31.83963,0.2192347,0.2065158,0.066972144,0.5072774
311,0,0,0.35,0.6,0.9,0.983041751,0.666666667,0.701385332,134.7298,2303.987,100,0.1965359,49.39942,44.46708,106.0542,123216.6,-2.2861,31.83963,0.2313759,0.2258835,0.062088273,0.4806523
312,0,0,0.35,0.6,1,0.983041751,0.666666667,0.714052935,134.5374,2424.138,100,0.1965359,46.38104,43.13579,86.4202,136030.9,28.70395,31.75963,0.2636682,0.2280762,0.059365589,0.44889
313,0,0,0.45,0.6,0.7,0.983041751,0.666666667,0.708645128,137.0166,1965.753,100,0.1965359,45.48927,40.34092,154.54,121127,-61.9621,31.75963,0.2109885,0.1760702,0.08835198,0.5245894
314,0,0,0.45,0.6,0.8,0.983041751,0.666666667,0.721312731,137.0777,2090.245,100,0.1965359,46.17285,40.90218,133.504,129488.6,-39.3977,31.83963,0.2247964,0.19283,0.084297352,0.4980763
315,0,0,0.45,0.6,0.9,0.983041751,0.666666667,0.733980334,137.5515,2207.276,100,0.1965359,48.92041,43.11746,115.759,129230.6,-22.80105,31.83963,0.2283242,0.2186727,0.077801794,0.4752012
316,0,0,0.45,0.6,1,0.983041751,0.666666667,0.746647937,137.0987,2322.371,100,0.1965359,46.2544,43.03134,112.0358,137948.8,5.9561,31.83963,0.2573914,0.2215155,0.073955007,0.4471381
317,0,0,0.6,0.6,0.7,0.983041751,0.666666667,0.757537631,141.38176,1860.708,100,0.1965359,43.78801,38.61702,170.1414,146075.1,-88.6361,27.6837,0.2127863,0.1657563,0.1135942,0.5078632
318,0,0,0.6,0.6,0.8,0.983041751,0.666666667,0.770205234,141.70135,1965.304,100,0.1965359,46.55637,39.95633,148.5753,137846.3,-74.53515,31.75963,0.2149744,0.1872708,0.1087732,0.4889816
319,0,0,0.6,0.6,0.9,0.983041751,0.666666667,0.782872838,141.9551,2072.104,100,0.1965359,48.41245,41.54209,130.3187,130938,-54.81305,31.75963,0.2225297,0.2088334,0.1013165,0.4673204
320,0,0,0.6,0.6,1,0.983041751,0.666666667,0.795540441,142.4639,2178.408,100,0.1965359,46.31228,42.04636,124.6003,144424.9,-24.8078,31.83963,0.2489047,0.214711,0.095160641,0.4412238
321,0,0,0.75,0.6,0.7,0.983041751,0.666666667,0.806430135,146.52216,1798.834,100,0.1965359,41.9145,37.25735,191.4177,176673.4,-115.3074,25.32635,0.2140453,0.1544551,0.1380345,0.493465
322,0,0,0.75,0.6,0.8,0.983041751,0.666666667,0.819097738,148.30594,1873.106,100,0.1965359,45.70359,39.03105,164.1834,157701.1,-97.43205,25.63387,0.2152518,0.1811866,0.128274,0.4752875
323,0,0,0.75,0.6,0.9,0.983041751,0.666666667,0.831765341,148.78257,1957.098,100,0.1965359,48.41509,40.85996,144.6299,141448,-79.40405,30.99987,0.2178337,0.2044481,0.1211575,0.4565605
324,0,0,0.75,0.6,1,0.983041751,0.666666667,0.844432944,149.7471,2047.591,100,0.1965359,49.54634,42.41974,131.0165,146065.8,-62.19215,31.68023,0.2263031,0.2222334,0.1131477,0.4383157
325,0,0,0.1895,0.8,0.7,0.983041751,0.666666667,0.623735147,133.5776,2207.575,100,0.1965359,47.81113,43.2939,125.0515,110532.86,-3.15465,31.83963,0.2157075,0.1976134,0.043543465,0.5431356
326,0,0,0.1895,1,0.7,0.983041751,0.666666667,0.623735147,133.9054,2214.316,100,0.1965359,49.13065,43.86404,118.5778,100044.86,-10.3782,31.83963,0.209856,0.2026832,0.043166555,0.5442942
327,0,0,0.1895,0.8,0.9,0.983041751,0.666666667,0.649070353,132.986,2484.705,100,0.1965359,50.20898,44.57288,93.3129,115332.8,32.8906,31.83963,0.2378522,0.2398489,0.037866466,0.4844325
328,0,0,0.1895,1,0.9,0.983041751,0.666666667,0.649070353,133.1415,2490.876,100,0.1965359,50.13802,44.37639,88.3671,112482.33,31.2609,31.75963,0.2390739,0.2403974,0.037821967,0.4827068
329,0,0,0.1895,0.6,0.7,0.983041751,0.888888889,0.623735147,133.4865,2202.8,100,0.1965359,47.2519,43.36089,105.5869,100689.86,-1.6346,31.83963,0.2163154,0.193776,0.043714806,0.5461939
330,0,0,0.1895,0.6,0.8,0.983041751,0.888888889,0.63640275,133.09,2347.552,100,0.1965359,48.66212,44.74628,83.9067,108169.14,19.41095,31.75963,0.2286153,0.2166997,0.040203787,0.5144812
331,0,0,0.1895,0.6,0.9,0.983041751,0.888888889,0.649070353,132.772,2480.184,100,0.1965359,48.80318,45.29474,74.1256,104895.02,39.13795,31.67963,0.2449506,0.2334982,0.037136268,0.4844149
332,0,0,0.1895,0.6,1,0.983041751,0.888888889,0.661737957,132.331,2610.417,100,0.1965359,44.58236,45.85986,58.258,108251.42,68.87995,30.0011,0.2834873,0.2280598,0.035620883,0.4528321
333,0,0,0.35,0.6,0.7,0.983041751,0.888888889,0.676050126,135.0968,2049.839,100,0.1965359,46.6173,41.90143,117.9659,106594.39,-38.98895,31.75963,0.211675,0.1848486,0.071012743,0.5324637
334,0,0,0.35,0.6,0.8,0.983041751,0.888888889,0.688717729,134.9289,2182.966,100,0.1965359,48.39009,43.20521,98.5589,111277.14,-21.86165,31.83963,0.2199956,0.2062705,0.066262685,0.5074712
335,0,0,0.35,0.6,0.9,0.983041751,0.888888889,0.701385332,134.7298,2303.987,100,0.1965359,48.68662,43.83789,81.273,119755.6,0.63295,31.75963,0.2355618,0.2235033,0.061691854,0.4792431
336,0,0,0.35,0.6,1,0.983041751,0.888888889,0.714052935,134.5374,2424.138,100,0.1965359,48.68718,46.24126,66.4743,121246,20.1586,31.47962,0.2510806,0.238233,0.056447763,0.4542386
337,0,0,0.45,0.6,0.7,0.983041751,0.888888889,0.708645128,137.0166,1965.753,100,0.1965359,45.40813,40.49234,131.132,117952.5,-58.4856,31.75963,0.2127433,0.1769545,0.087547809,0.5227545
338,0,0,0.45,0.6,0.8,0.983041751,0.888888889,0.721312731,137.0777,2090.245,100,0.1965359,45.96478,41.01695,107.7659,128087,-38.9582,31.83963,0.2258338,0.1921044,0.084093146,0.4979686
339,0,0,0.45,0.6,0.9,0.983041751,0.888888889,0.733980334,137.5515,2207.276,100,0.1965359,48.80586,43.09431,90.2481,121978.6,-24.19195,31.83963,0.2284472,0.2177898,0.077529699,0.4762332
340,0,0,0.45,0.6,1,0.983041751,0.888888889,0.746647937,137.0987,2322.371,100,0.1965359,45.68302,42.65039,84.5403,127840.1,7.2211,31.75963,0.2606669,0.2192326,0.073427238,0.4466731
341,0,0,0.6,0.6,0.7,0.983041751,0.888888889,0.757537631,141.38176,1860.708,100,0.1965359,43.61848,38.67671,145.21,153056.1,-87.21965,28.44285,0.2135961,0.1652445,0.1139129,0.5072464
342,0,0,0.6,0.6,0.8,0.983041751,0.888888889,0.770205234,141.70135,1965.304,100,0.1965359,46.5099,40.06393,123.209,131069.4,-74.67965,31.75963,0.2152229,0.1871374,0.1084489,0.4891908
343,0,0,0.6,0.6,0.9,0.983041751,0.888888889,0.782872838,141.9551,2072.104,100,0.1965359,48.19125,41.69703,104.5661,129280.8,-57.832,31.75963,0.2223726,0.2068457,0.1015715,0.4692102
344,0,0,0.6,0.6,1,0.983041751,0.888888889,0.795540441,142.4639,2178.408,100,0.1965359,48.00437,43.61862,96.0355,145550.8,-33.98025,31.75963,0.2398107,0.2214025,0.092657126,0.4461296
345,0,0,0.75,0.6,0.7,0.983041751,0.888888889,0.806430135,146.52216,1798.834,100,0.1965359,42.49894,37.54804,164.4377,184329.7,-117.87665,26.31463,0.2111302,0.156046,0.1376148,0.495209
346,0,0,0.75,0.6,0.8,0.983041751,0.888888889,0.819097738,148.30594,1873.106,100,0.1965359,45.3276,39.01377,138.1625,157568.9,-95.79485,25.99427,0.2170862,0.1799811,0.1284616,0.4744711
347,0,0,0.75,0.6,0.9,0.983041751,0.888888889,0.831765341,148.78257,1957.098,100,0.1965359,48.31514,40.89604,117.9243,132090.2,-79.8628,30.99987,0.2182156,0.2039886,0.1208374,0.4569584
348,0,0,0.75,0.6,1,0.983041751,0.888888889,0.844432944,149.7471,2047.591,100,0.1965359,49.26908,41.82423,105.0216,138912.2,-59.99795,31.68023,0.2280628,0.2214911,0.1132441,0.437202
349,0,0,0.1895,0.8,0.7,0.983041751,0.888888889,0.623735147,133.5776,2207.575,100,0.1965359,48.05707,43.71156,98.1616,103749.33,-4.16475,31.83963,0.2143813,0.1983434,0.043260183,0.544015
350,0,0,0.1895,1,0.7,0.983041751,0.888888889,0.623735147,133.9054,2214.316,100,0.1965359,48.51698,43.80405,92.0895,101258.27,-7.64865,31.75963,0.2132943,0.201006,0.043010477,0.5426893
351,0,0,0.1895,0.8,0.9,0.983041751,0.888888889,0.649070353,132.986,2484.705,100,0.1965359,48.9294,45.81145,69.6166,103037.05,36.5447,31.47962,0.2450816,0.2348063,0.036810741,0.4833014
352,0,0,0.1895,1,0.9,0.983041751,0.888888889,0.649070353,133.1415,2490.876,100,0.1965359,49.09863,46.50972,65.9904,99431.64,33.74635,30.96002,0.2450729,0.2363933,0.036361713,0.4821721
353,0,0,0.1895,0.6,0.7,0.983041751,1,0.623735147,133.4865,2202.8,100,0.1965359,46.60528,43.0477,92.6924,101183.95,0.3458,31.83963,0.2194963,0.1915861,0.043673422,0.5452442
354,0,0,0.1895,0.6,0.8,0.983041751,1,0.63640275,133.09,2347.552,100,0.1965359,48.95149,45.0675,73.3495,102740.77,18.19385,31.75963,0.2271352,0.2178048,0.039735489,0.5153245
355,0,0,0.1895,0.6,0.9,0.983041751,1,0.649070353,132.772,2480.184,100,0.1965359,44.42289,44.15953,63.7762,104136.36,54.76245,30.60043,0.2697053,0.2155759,0.037762064,0.4769567
